LOCATION,SUBJECT,MEASURE,TIME,Value,Temperature
MOZ,SOYBEAN,THND_TONNE,2004,0.0009,0.437
MOZ,MAIZE,TONNE_HA,2004,1.094083548,0.437
MOZ,MAIZE,THND_TONNE,2004,1435.0,0.437
MOZ,MAIZE,THND_HA,2004,1311.600017,0.437
MOZ,RICE,TONNE_HA,2005,0.646878242,1.045
MOZ,WHEAT,TONNE_HA,2005,1.105263114,1.045
MOZ,WHEAT,THND_TONNE,2005,2.1,1.045
MOZ,RICE,THND_HA,2005,178.9999965,1.045
MOZ,WHEAT,THND_HA,2005,1.900000075,1.045
MOZ,RICE,THND_TONNE,2005,115.7912031,1.045
MOZ,SOYBEAN,TONNE_HA,2005,1.0,1.045
MOZ,SOYBEAN,THND_HA,2005,0.0009,1.045
MOZ,SOYBEAN,THND_TONNE,2005,0.0009,1.045
MOZ,MAIZE,TONNE_HA,2005,1.123577237,1.045
MOZ,MAIZE,THND_TONNE,2005,1382.0,1.045
MOZ,MAIZE,THND_HA,2005,1229.999999,1.045
MOZ,RICE,TONNE_HA,2006,0.626835823,0.581
MOZ,WHEAT,TONNE_HA,2006,1.052631617,0.581
MOZ,WHEAT,THND_TONNE,2006,2.0,0.581
MOZ,RICE,THND_HA,2006,194.3000043,0.581
MOZ,WHEAT,THND_HA,2006,1.899999932,0.581
MOZ,RICE,THND_TONNE,2006,121.7942031,0.581
MOZ,SOYBEAN,TONNE_HA,2006,1.0,0.581
MOZ,SOYBEAN,THND_HA,2006,0.0009,0.581
MOZ,SOYBEAN,THND_TONNE,2006,0.0009,0.581
MOZ,MAIZE,TONNE_HA,2006,1.042488098,0.581
MOZ,MAIZE,THND_TONNE,2006,1533.5,0.581
MOZ,MAIZE,THND_HA,2006,1471.000007,0.581
MOZ,RICE,TONNE_HA,2007,0.640843153,0.647
MOZ,WHEAT,TONNE_HA,2007,1.0,0.647
MOZ,WHEAT,THND_TONNE,2007,2.0,0.647
MOZ,RICE,THND_HA,2007,203.999995,0.647
MOZ,WHEAT,THND_HA,2007,2.0,0.647
MOZ,RICE,THND_TONNE,2007,130.732,0.647
MOZ,SOYBEAN,TONNE_HA,2007,1.0,0.647
MOZ,SOYBEAN,THND_HA,2007,0.0009,0.647
MOZ,SOYBEAN,THND_TONNE,2007,0.0009,0.647
MOZ,MAIZE,TONNE_HA,2007,1.04919982,0.647
MOZ,MAIZE,THND_TONNE,2007,1579.434,0.647
MOZ,MAIZE,THND_HA,2007,1505.370064,0.647
MOZ,RICE,TONNE_HA,2008,0.633650005,0.384
MOZ,WHEAT,TONNE_HA,2008,1.0,0.384
MOZ,WHEAT,THND_TONNE,2008,2.0,0.384
MOZ,RICE,THND_HA,2008,199.9999985,0.384
MOZ,WHEAT,THND_HA,2008,2.0,0.384
MOZ,RICE,THND_TONNE,2008,126.73,0.384
MOZ,SOYBEAN,TONNE_HA,2008,1.0,0.384
MOZ,SOYBEAN,THND_HA,2008,0.0009,0.384
MOZ,SOYBEAN,THND_TONNE,2008,0.0009,0.384
MOZ,MAIZE,TONNE_HA,2008,1.105433345,0.384
MOZ,MAIZE,THND_TONNE,2008,1709.0,0.384
MOZ,MAIZE,THND_HA,2008,1546.000044,0.384
MOZ,RICE,TONNE_HA,2009,0.79550457,0.585
MOZ,WHEAT,TONNE_HA,2009,1.0,0.585
MOZ,WHEAT,THND_TONNE,2009,13.0,0.585
MOZ,RICE,THND_HA,2009,218.0000047,0.585
MOZ,WHEAT,THND_HA,2009,13.0,0.585
MOZ,RICE,THND_TONNE,2009,173.42,0.585
MOZ,SOYBEAN,TONNE_HA,2009,1.0,0.585
MOZ,SOYBEAN,THND_HA,2009,0.0009,0.585
MOZ,SOYBEAN,THND_TONNE,2009,0.0009,0.585
MOZ,MAIZE,TONNE_HA,2009,1.000014544,0.585
MOZ,MAIZE,THND_TONNE,2009,1931.528,0.585
MOZ,MAIZE,THND_HA,2009,1931.499909,0.585
MOZ,RICE,TONNE_HA,2010,0.757954538,1.105
MOZ,WHEAT,TONNE_HA,2010,1.025641084,1.105
MOZ,WHEAT,THND_TONNE,2010,10.0,1.105
MOZ,RICE,THND_HA,2010,226.6000023,1.105
MOZ,WHEAT,THND_HA,2010,9.749999448,1.105
MOZ,RICE,THND_TONNE,2010,171.7525,1.105
MOZ,SOYBEAN,TONNE_HA,2010,1.0,1.105
MOZ,SOYBEAN,THND_HA,2010,0.0009,1.105
MOZ,SOYBEAN,THND_TONNE,2010,0.0009,1.105
MOZ,MAIZE,TONNE_HA,2010,1.202439308,1.105
MOZ,MAIZE,THND_TONNE,2010,2089.89,1.105
MOZ,MAIZE,THND_HA,2010,1738.041983,1.105
MOZ,RICE,TONNE_HA,2011,0.758056104,0.812
MOZ,WHEAT,TONNE_HA,2011,1.230769277,0.812
MOZ,WHEAT,THND_TONNE,2011,12.0,0.812
MOZ,RICE,THND_HA,2011,238.7999989,0.812
MOZ,WHEAT,THND_HA,2011,9.749999637,0.812
MOZ,RICE,THND_TONNE,2011,181.0237969,0.812
MOZ,SOYBEAN,TONNE_HA,2011,1.0,0.812
MOZ,SOYBEAN,THND_HA,2011,0.0009,0.812
MOZ,SOYBEAN,THND_TONNE,2011,0.0009,0.812
MOZ,MAIZE,TONNE_HA,2011,1.201975822,0.812
MOZ,MAIZE,THND_TONNE,2011,2178.842,0.812
MOZ,MAIZE,THND_HA,2011,1812.716994,0.812
MOZ,RICE,TONNE_HA,2012,0.730483234,0.746
MOZ,WHEAT,TONNE_HA,2012,0.995825589,0.746
MOZ,WHEAT,THND_TONNE,2012,17.653,0.746
MOZ,RICE,THND_HA,2012,313.099995,0.746
MOZ,WHEAT,THND_HA,2012,17.72699979,0.746
MOZ,RICE,THND_TONNE,2012,228.7142969,0.746
MOZ,SOYBEAN,TONNE_HA,2012,1.0,0.746
MOZ,SOYBEAN,THND_HA,2012,0.0009,0.746
MOZ,SOYBEAN,THND_TONNE,2012,0.0009,0.746
MOZ,MAIZE,TONNE_HA,2012,1.014000058,0.746
MOZ,MAIZE,THND_TONNE,2012,1609.572,0.746
MOZ,MAIZE,THND_HA,2012,1587.349021,0.746
MOZ,RICE,TONNE_HA,2013,0.711689413,0.479
MOZ,WHEAT,TONNE_HA,2013,1.099994421,0.479
MOZ,WHEAT,THND_TONNE,2013,19.889,0.479
MOZ,RICE,THND_HA,2013,319.3999935,0.479
MOZ,WHEAT,THND_HA,2013,18.08100079,0.479
MOZ,RICE,THND_TONNE,2013,227.3135938,0.479
MOZ,SOYBEAN,TONNE_HA,2013,1.0,0.479
MOZ,SOYBEAN,THND_HA,2013,0.0009,0.479
MOZ,SOYBEAN,THND_TONNE,2013,0.0009,0.479
MOZ,MAIZE,TONNE_HA,2013,1.014000058,0.479
MOZ,MAIZE,THND_TONNE,2013,1630.512,0.479
MOZ,MAIZE,THND_HA,2013,1607.999908,0.479
MOZ,RICE,TONNE_HA,2014,0.801236391,0.716
MOZ,WHEAT,TONNE_HA,2014,1.0,0.716
MOZ,WHEAT,THND_TONNE,2014,18.0,0.716
MOZ,RICE,THND_HA,2014,318.9999969,0.716
MOZ,WHEAT,THND_HA,2014,18.0,0.716
MOZ,RICE,THND_TONNE,2014,255.5944063,0.716
MOZ,SOYBEAN,TONNE_HA,2014,1.0,0.716
MOZ,SOYBEAN,THND_HA,2014,0.0009,0.716
MOZ,SOYBEAN,THND_TONNE,2014,0.0009,0.716
MOZ,MAIZE,TONNE_HA,2014,1.151515126,0.716
MOZ,MAIZE,THND_TONNE,2014,1900.0,0.716
MOZ,MAIZE,THND_HA,2014,1650.000036,0.716
MOZ,RICE,TONNE_HA,2015,0.765655935,1.034
MOZ,WHEAT,TONNE_HA,2015,1.111111164,1.034
MOZ,WHEAT,THND_TONNE,2015,20.0,1.034
MOZ,RICE,THND_HA,2015,311.0000056,1.034
MOZ,WHEAT,THND_HA,2015,17.99999914,1.034
MOZ,RICE,THND_TONNE,2015,238.119,1.034
MOZ,SOYBEAN,TONNE_HA,2015,1.0,1.034
MOZ,SOYBEAN,THND_HA,2015,0.0009,1.034
MOZ,SOYBEAN,THND_TONNE,2015,0.0009,1.034
MOZ,MAIZE,TONNE_HA,2015,1.090909123,1.034
MOZ,MAIZE,THND_TONNE,2015,1800.0,1.034
MOZ,MAIZE,THND_HA,2015,1649.999951,1.034
MOZ,RICE,TONNE_HA,2016,0.790841106,1.262
MOZ,WHEAT,TONNE_HA,2016,1.089178147,1.262
MOZ,WHEAT,THND_TONNE,2016,20.1212321,1.262
MOZ,RICE,THND_HA,2016,322.1944071,1.262
MOZ,WHEAT,THND_HA,2016,18.47377507,1.262
MOZ,RICE,THND_TONNE,2016,254.8045813,1.262
MOZ,SOYBEAN,TONNE_HA,2016,0.0009,1.262
MOZ,SOYBEAN,THND_HA,2016,1.00217917,1.262
MOZ,SOYBEAN,THND_TONNE,2016,0.000901961,1.262
MOZ,MAIZE,TONNE_HA,2016,1.0,1.262
MOZ,MAIZE,THND_TONNE,2016,1593.112513,1.262
MOZ,MAIZE,THND_HA,2016,1593.112513,1.262
MOZ,RICE,TONNE_HA,2017,0.806669456,0.837
MOZ,WHEAT,TONNE_HA,2017,1.103161929,0.837
MOZ,WHEAT,THND_TONNE,2017,20.85341821,0.837
MOZ,RICE,THND_HA,2017,329.5023913,0.837
MOZ,WHEAT,THND_HA,2017,18.90331569,0.837
MOZ,RICE,THND_TONNE,2017,265.7995148,0.837
MOZ,SOYBEAN,TONNE_HA,2017,0.000899339,0.837
MOZ,SOYBEAN,THND_HA,2017,1.003128734,0.837
MOZ,SOYBEAN,THND_TONNE,2017,0.000902153,0.837
MOZ,MAIZE,TONNE_HA,2017,1.13980765,0.837
MOZ,MAIZE,THND_TONNE,2017,1977.864195,0.837
MOZ,MAIZE,THND_HA,2017,1735.261379,0.837
MOZ,RICE,TONNE_HA,2018,0.822937766,0.81
MOZ,WHEAT,TONNE_HA,2018,1.1169203,0.81
MOZ,WHEAT,THND_TONNE,2018,21.15977565,0.81
MOZ,RICE,THND_HA,2018,330.3508868,0.81
MOZ,WHEAT,THND_HA,2018,18.94474982,0.81
MOZ,RICE,THND_TONNE,2018,271.8582208,0.81
MOZ,SOYBEAN,TONNE_HA,2018,0.000901766,0.81
MOZ,SOYBEAN,THND_HA,2018,1.006986596,0.81
MOZ,SOYBEAN,THND_TONNE,2018,0.000908066,0.81
MOZ,MAIZE,TONNE_HA,2018,1.154500407,0.81
MOZ,MAIZE,THND_TONNE,2018,1958.456845,0.81
MOZ,MAIZE,THND_HA,2018,1696.367392,0.81
MOZ,RICE,TONNE_HA,2019,0.839294488,1.209
MOZ,WHEAT,TONNE_HA,2019,1.131935829,1.209
MOZ,WHEAT,THND_TONNE,2019,22.15312314,1.209
MOZ,RICE,THND_HA,2019,341.513177,1.209
MOZ,WHEAT,THND_HA,2019,19.5710062,1.209
MOZ,RICE,THND_TONNE,2019,286.630127,1.209
MOZ,SOYBEAN,TONNE_HA,2019,0.000901746,1.209
MOZ,SOYBEAN,THND_HA,2019,1.016452015,1.209
MOZ,SOYBEAN,THND_TONNE,2019,0.000916581,1.209
MOZ,MAIZE,TONNE_HA,2019,1.170935448,1.209
MOZ,MAIZE,THND_TONNE,2019,2098.090975,1.209
MOZ,MAIZE,THND_HA,2019,1791.807549,1.209
MOZ,RICE,TONNE_HA,2020,0.85606117,1.026
MOZ,WHEAT,TONNE_HA,2020,1.148138027,1.026
MOZ,WHEAT,THND_TONNE,2020,22.83603819,1.026
MOZ,RICE,THND_HA,2020,346.9584861,1.026
MOZ,WHEAT,THND_HA,2020,19.88962795,1.026
MOZ,RICE,THND_TONNE,2020,297.0176874,1.026
MOZ,SOYBEAN,TONNE_HA,2020,0.000900965,1.026
MOZ,SOYBEAN,THND_HA,2020,1.01192191,1.026
MOZ,SOYBEAN,THND_TONNE,2020,0.000911706,1.026
MOZ,MAIZE,TONNE_HA,2020,1.184370144,1.026
MOZ,MAIZE,THND_TONNE,2020,2139.298606,1.026
MOZ,MAIZE,THND_HA,2020,1806.275359,1.026
MOZ,RICE,TONNE_HA,2021,0.87313454,0.687
MOZ,WHEAT,TONNE_HA,2021,1.164796865,0.687
MOZ,WHEAT,THND_TONNE,2021,23.63064752,0.687
MOZ,RICE,THND_HA,2021,353.9226509,0.687
MOZ,WHEAT,THND_HA,2021,20.28735502,0.687
MOZ,RICE,THND_TONNE,2021,309.0220909,0.687
MOZ,SOYBEAN,TONNE_HA,2021,0.000900557,0.687
MOZ,SOYBEAN,THND_HA,2021,1.012119773,0.687
MOZ,SOYBEAN,THND_TONNE,2021,0.000911471,0.687
MOZ,MAIZE,TONNE_HA,2021,1.200331417,0.687
MOZ,MAIZE,THND_TONNE,2021,2212.938557,0.687
MOZ,MAIZE,THND_HA,2021,1843.606296,0.687
MOZ,RICE,TONNE_HA,2022,0.890599094,0.834
MOZ,WHEAT,TONNE_HA,2022,1.182684644,0.834
MOZ,WHEAT,THND_TONNE,2022,24.46984188,0.834
MOZ,RICE,THND_HA,2022,360.9495571,0.834
MOZ,WHEAT,THND_HA,2022,20.69008168,0.834
MOZ,RICE,THND_TONNE,2022,321.4613485,0.834
MOZ,SOYBEAN,TONNE_HA,2022,0.000901437,0.834
MOZ,SOYBEAN,THND_HA,2022,1.013716587,0.834
MOZ,SOYBEAN,THND_TONNE,2022,0.000913801,0.834
MOZ,MAIZE,TONNE_HA,2022,1.215880001,0.834
MOZ,MAIZE,THND_TONNE,2022,2285.766233,0.834
MOZ,MAIZE,THND_HA,2022,1879.927485,0.834
NGA,RICE,TONNE_HA,1990,1.241721869,0.582
NGA,WHEAT,TONNE_HA,1990,0.833333313,0.582
NGA,WHEAT,THND_HA,1990,60.00000143,0.582
NGA,WHEAT,THND_TONNE,1990,50.0,0.582
NGA,RICE,THND_HA,1990,1207.999986,0.582
NGA,RICE,THND_TONNE,1990,1500.0,0.582
NGA,SOYBEAN,THND_HA,1990,468.0,0.582
NGA,SOYBEAN,TONNE_HA,1990,0.465811966,0.582
NGA,MAIZE,TONNE_HA,1990,1.130094051,0.582
NGA,MAIZE,THND_HA,1990,5103.999966,0.582
NGA,SOYBEAN,THND_TONNE,1990,218.0,0.582
NGA,MAIZE,THND_TONNE,1990,5768.0,0.582
NGA,RICE,TONNE_HA,1991,1.171670675,0.621
NGA,WHEAT,TONNE_HA,1991,1.200000048,0.621
NGA,WHEAT,THND_HA,1991,49.99999801,0.621
NGA,WHEAT,THND_TONNE,1991,60.0,0.621
NGA,RICE,THND_HA,1991,1652.000038,0.621
NGA,RICE,THND_TONNE,1991,1935.6,0.621
NGA,SOYBEAN,THND_HA,1991,513.0,0.621
NGA,SOYBEAN,TONNE_HA,1991,0.282651072,0.621
NGA,MAIZE,TONNE_HA,1991,1.129910588,0.621
NGA,MAIZE,THND_HA,1991,5141.999783,0.621
NGA,SOYBEAN,THND_TONNE,1991,145.0,0.621
NGA,MAIZE,THND_TONNE,1991,5810.0,0.621
NGA,RICE,TONNE_HA,1992,1.175480723,-0.122
NGA,WHEAT,TONNE_HA,1992,1.333333373,-0.122
NGA,WHEAT,THND_HA,1992,29.99999911,-0.122
NGA,WHEAT,THND_TONNE,1992,40.0,-0.122
NGA,RICE,THND_HA,1992,1664.000065,-0.122
NGA,RICE,THND_TONNE,1992,1956.0,-0.122
NGA,SOYBEAN,THND_HA,1992,543.0,-0.122
NGA,SOYBEAN,TONNE_HA,1992,0.283609576,-0.122
NGA,MAIZE,TONNE_HA,1992,1.118131399,-0.122
NGA,MAIZE,THND_HA,1992,5222.999734,-0.122
NGA,SOYBEAN,THND_TONNE,1992,154.0,-0.122
NGA,MAIZE,THND_TONNE,1992,5840.0,-0.122
NGA,RICE,TONNE_HA,1993,1.175831199,0.497
NGA,WHEAT,TONNE_HA,1993,2.357142925,0.497
NGA,WHEAT,THND_HA,1993,13.9999996,0.497
NGA,WHEAT,THND_TONNE,1993,33.0,0.497
NGA,RICE,THND_HA,1993,1564.000004,0.497
NGA,RICE,THND_TONNE,1993,1839.0,0.497
NGA,SOYBEAN,THND_HA,1993,593.0,0.497
NGA,SOYBEAN,TONNE_HA,1993,0.274873524,0.497
NGA,MAIZE,TONNE_HA,1993,1.184780598,0.497
NGA,MAIZE,THND_HA,1993,5308.999837,0.497
NGA,SOYBEAN,THND_TONNE,1993,163.0,0.497
NGA,MAIZE,THND_TONNE,1993,6290.0,0.497
NGA,RICE,TONNE_HA,1994,0.849591613,0.424
NGA,WHEAT,TONNE_HA,1994,2.333333254,0.424
NGA,WHEAT,THND_HA,1994,15.00000051,0.424
NGA,WHEAT,THND_TONNE,1994,35.0,0.424
NGA,RICE,THND_HA,1994,1713.999971,0.424
NGA,RICE,THND_TONNE,1994,1456.2,0.424
NGA,SOYBEAN,THND_HA,1994,620.0,0.424
NGA,SOYBEAN,TONNE_HA,1994,0.287096774,0.424
NGA,MAIZE,TONNE_HA,1994,1.272023559,0.424
NGA,MAIZE,THND_HA,1994,5426.000134,0.424
NGA,SOYBEAN,THND_TONNE,1994,178.0,0.424
NGA,MAIZE,THND_TONNE,1994,6902.0,0.424
NGA,RICE,TONNE_HA,1995,1.053760052,0.38
NGA,WHEAT,TONNE_HA,1995,2.200000048,0.38
NGA,WHEAT,THND_HA,1995,19.99999957,0.38
NGA,WHEAT,THND_TONNE,1995,44.0,0.38
NGA,RICE,THND_HA,1995,1874.999908,0.38
NGA,RICE,THND_TONNE,1995,1975.8,0.38
NGA,SOYBEAN,THND_HA,1995,617.0,0.38
NGA,SOYBEAN,TONNE_HA,1995,0.311183144,0.38
NGA,MAIZE,TONNE_HA,1995,1.266630173,0.38
NGA,MAIZE,THND_HA,1995,5471.999759,0.38
NGA,SOYBEAN,THND_TONNE,1995,192.0,0.38
NGA,MAIZE,THND_TONNE,1995,6931.0,0.38
NGA,RICE,TONNE_HA,1996,1.049999952,0.748
NGA,WHEAT,TONNE_HA,1996,2.043478251,0.748
NGA,WHEAT,THND_HA,1996,23.00000012,0.748
NGA,WHEAT,THND_TONNE,1996,47.0,0.748
NGA,RICE,THND_HA,1996,1784.000081,0.748
NGA,RICE,THND_TONNE,1996,1873.2,0.748
NGA,SOYBEAN,THND_HA,1996,502.0,0.748
NGA,SOYBEAN,TONNE_HA,1996,0.641434263,0.748
NGA,MAIZE,TONNE_HA,1996,1.32623446,0.748
NGA,MAIZE,THND_HA,1996,4273.000115,0.748
NGA,SOYBEAN,THND_TONNE,1996,322.0,0.748
NGA,MAIZE,THND_TONNE,1996,5667.0,0.748
NGA,RICE,TONNE_HA,1997,0.957421899,0.646
NGA,WHEAT,TONNE_HA,1997,2.640000105,0.646
NGA,WHEAT,THND_HA,1997,24.99999901,0.646
NGA,WHEAT,THND_TONNE,1997,66.0,0.646
NGA,RICE,THND_HA,1997,2047.999949,0.646
NGA,RICE,THND_TONNE,1997,1960.8,0.646
NGA,SOYBEAN,THND_HA,1997,550.0,0.646
NGA,SOYBEAN,TONNE_HA,1997,0.656363636,0.646
NGA,MAIZE,TONNE_HA,1997,1.250952363,0.646
NGA,MAIZE,THND_HA,1997,4200.00006,0.646
NGA,SOYBEAN,THND_TONNE,1997,361.0,0.646
NGA,MAIZE,THND_TONNE,1997,5254.0,0.646
NGA,RICE,TONNE_HA,1998,0.961350322,1.034
NGA,WHEAT,TONNE_HA,1998,2.0,1.034
NGA,WHEAT,THND_HA,1998,49.0,1.034
NGA,WHEAT,THND_TONNE,1998,98.0,1.034
NGA,RICE,THND_HA,1998,2043.99994,1.034
NGA,RICE,THND_TONNE,1998,1965.0,1.034
NGA,SOYBEAN,THND_HA,1998,570.0,1.034
NGA,SOYBEAN,TONNE_HA,1998,0.719298246,1.034
NGA,MAIZE,TONNE_HA,1998,1.320030928,1.034
NGA,MAIZE,THND_HA,1998,3883.999907,1.034
NGA,SOYBEAN,THND_TONNE,1998,410.0,1.034
NGA,MAIZE,THND_TONNE,1998,5127.0,1.034
NGA,RICE,TONNE_HA,1999,0.897398472,0.766
NGA,WHEAT,TONNE_HA,1999,2.885714293,0.766
NGA,WHEAT,THND_HA,1999,34.99999992,0.766
NGA,WHEAT,THND_TONNE,1999,101.0,0.766
NGA,RICE,THND_HA,1999,2190.999942,0.766
NGA,RICE,THND_TONNE,1999,1966.2,0.766
NGA,SOYBEAN,THND_HA,1999,588.0,0.766
NGA,SOYBEAN,TONNE_HA,1999,0.729591837,0.766
NGA,MAIZE,TONNE_HA,1999,1.381084442,0.766
NGA,MAIZE,THND_HA,1999,3965.000135,0.766
NGA,SOYBEAN,THND_TONNE,1999,429.0,0.766
NGA,MAIZE,THND_TONNE,1999,5476.0,0.766
NGA,RICE,TONNE_HA,2000,0.899863601,0.526
NGA,WHEAT,TONNE_HA,2000,2.08571434,0.526
NGA,WHEAT,THND_HA,2000,34.99999909,0.526
NGA,WHEAT,THND_TONNE,2000,73.0,0.526
NGA,RICE,THND_HA,2000,2198.999936,0.526
NGA,RICE,THND_TONNE,2000,1978.8,0.526
NGA,SOYBEAN,THND_HA,2000,519.0,0.526
NGA,SOYBEAN,TONNE_HA,2000,0.840077071,0.526
NGA,MAIZE,TONNE_HA,2000,1.027006745,0.526
NGA,MAIZE,THND_HA,2000,3999.000025,0.526
NGA,SOYBEAN,THND_TONNE,2000,436.0,0.526
NGA,MAIZE,THND_TONNE,2000,4107.0,0.526
NGA,RICE,TONNE_HA,2001,0.779971659,0.225
NGA,WHEAT,TONNE_HA,2001,1.45714283,0.225
NGA,WHEAT,THND_HA,2001,35.00000065,0.225
NGA,WHEAT,THND_TONNE,2001,51.0,0.225
NGA,RICE,THND_HA,2001,2116.999997,0.225
NGA,RICE,THND_TONNE,2001,1651.2,0.225
NGA,SOYBEAN,THND_HA,2001,540.0,0.225
NGA,SOYBEAN,TONNE_HA,2001,0.859259259,0.225
NGA,MAIZE,TONNE_HA,2001,1.137342215,0.225
NGA,MAIZE,THND_HA,2001,4041.000097,0.225
NGA,SOYBEAN,THND_TONNE,2001,464.0,0.225
NGA,MAIZE,THND_TONNE,2001,4596.0,0.225
NGA,RICE,TONNE_HA,2002,0.804027438,0.776
NGA,WHEAT,TONNE_HA,2002,1.54285717,0.776
NGA,WHEAT,THND_HA,2002,34.99999938,0.776
NGA,WHEAT,THND_TONNE,2002,54.0,0.776
NGA,RICE,THND_HA,2002,2185.000059,0.776
NGA,RICE,THND_TONNE,2002,1756.8,0.776
NGA,SOYBEAN,THND_HA,2002,555.0,0.776
NGA,SOYBEAN,TONNE_HA,2002,0.89009009,0.776
NGA,MAIZE,TONNE_HA,2002,1.08908689,0.776
NGA,MAIZE,THND_HA,2002,4489.999874,0.776
NGA,SOYBEAN,THND_TONNE,2002,494.0,0.776
NGA,MAIZE,THND_TONNE,2002,4890.0,0.776
NGA,RICE,TONNE_HA,2003,0.845972836,0.776
NGA,WHEAT,TONNE_HA,2003,1.657142878,0.776
NGA,WHEAT,THND_HA,2003,34.99999957,0.776
NGA,WHEAT,THND_TONNE,2003,58.0,0.776
NGA,RICE,THND_HA,2003,2210.000038,0.776
NGA,RICE,THND_TONNE,2003,1869.6,0.776
NGA,SOYBEAN,THND_HA,2003,587.0,0.776
NGA,SOYBEAN,TONNE_HA,2003,0.899488927,0.776
NGA,MAIZE,TONNE_HA,2003,1.210000038,0.776
NGA,MAIZE,THND_HA,2003,4299.999864,0.776
NGA,SOYBEAN,THND_TONNE,2003,528.0,0.776
NGA,MAIZE,THND_TONNE,2003,5203.0,0.776
NGA,RICE,TONNE_HA,2004,0.851959109,0.698
NGA,WHEAT,TONNE_HA,2004,1.771428585,0.698
NGA,WHEAT,THND_HA,2004,34.99999973,0.698
NGA,WHEAT,THND_TONNE,2004,62.0,0.698
NGA,RICE,THND_HA,2004,2348.000013,0.698
NGA,RICE,THND_TONNE,2004,2000.4,0.698
NGA,SOYBEAN,THND_HA,2004,601.0,0.698
NGA,SOYBEAN,TONNE_HA,2004,0.940099834,0.698
NGA,MAIZE,TONNE_HA,2004,1.301613331,0.698
NGA,MAIZE,THND_HA,2004,4276.999834,0.698
NGA,SOYBEAN,THND_TONNE,2004,565.0,0.698
NGA,MAIZE,THND_TONNE,2004,5567.0,0.698
NGA,RICE,TONNE_HA,2005,0.790285707,1.182
NGA,WHEAT,TONNE_HA,2005,1.885714293,1.182
NGA,WHEAT,THND_HA,2005,34.99999987,1.182
NGA,WHEAT,THND_TONNE,2005,66.0,1.182
NGA,RICE,THND_HA,2005,2100.000021,1.182
NGA,RICE,THND_TONNE,2005,1659.6,1.182
NGA,SOYBEAN,THND_HA,2005,630.0,1.182
NGA,SOYBEAN,TONNE_HA,2005,0.96031746,1.182
NGA,MAIZE,TONNE_HA,2005,1.367539048,1.182
NGA,MAIZE,THND_HA,2005,4355.999931,1.182
NGA,SOYBEAN,THND_TONNE,2005,605.0,1.182
NGA,MAIZE,THND_TONNE,2005,5957.0,1.182
NGA,RICE,TONNE_HA,2006,0.850978732,1.204
NGA,WHEAT,TONNE_HA,2006,2.028571367,1.204
NGA,WHEAT,THND_HA,2006,35.00000106,1.204
NGA,WHEAT,THND_TONNE,2006,71.0,1.204
NGA,RICE,THND_HA,2006,2349.999976,1.204
NGA,RICE,THND_TONNE,2006,1999.8,1.204
NGA,SOYBEAN,THND_HA,2006,650.0,1.204
NGA,SOYBEAN,TONNE_HA,2006,0.949230769,1.204
NGA,MAIZE,TONNE_HA,2006,1.646949649,1.204
NGA,MAIZE,THND_HA,2006,4311.000039,1.204
NGA,SOYBEAN,THND_TONNE,2006,617.0,1.204
NGA,MAIZE,THND_TONNE,2006,7100.0,1.204
NGA,RICE,TONNE_HA,2007,0.871860445,0.816
NGA,WHEAT,TONNE_HA,2007,1.257142901,0.816
NGA,WHEAT,THND_HA,2007,34.99999877,0.816
NGA,WHEAT,THND_TONNE,2007,44.0,0.816
NGA,RICE,THND_HA,2007,2451.000058,0.816
NGA,RICE,THND_TONNE,2007,2136.93,0.816
NGA,SOYBEAN,THND_HA,2007,650.0,0.816
NGA,SOYBEAN,TONNE_HA,2007,0.923076923,0.816
NGA,MAIZE,TONNE_HA,2007,1.555504084,0.816
NGA,MAIZE,THND_HA,2007,4314.999922,0.816
NGA,SOYBEAN,THND_TONNE,2007,600.0,0.816
NGA,MAIZE,THND_TONNE,2007,6712.0,0.816
NGA,RICE,TONNE_HA,2008,0.848790944,0.585
NGA,WHEAT,TONNE_HA,2008,1.514285684,0.585
NGA,WHEAT,THND_HA,2008,35.00000071,0.585
NGA,WHEAT,THND_TONNE,2008,53.0,0.585
NGA,RICE,THND_HA,2008,2381.999967,0.585
NGA,RICE,THND_TONNE,2008,2021.82,0.585
NGA,SOYBEAN,THND_HA,2008,650.0,0.585
NGA,SOYBEAN,TONNE_HA,2008,1.107692308,0.585
NGA,MAIZE,TONNE_HA,2008,1.847045183,0.585
NGA,MAIZE,THND_HA,2008,4315.000019,0.585
NGA,SOYBEAN,THND_TONNE,2008,720.0,0.585
NGA,MAIZE,THND_TONNE,2008,7970.0,0.585
NGA,RICE,TONNE_HA,2009,0.854206681,1.301
NGA,WHEAT,TONNE_HA,2009,1.514285684,1.301
NGA,WHEAT,THND_HA,2009,35.00000071,1.301
NGA,WHEAT,THND_TONNE,2009,53.0,1.301
NGA,RICE,THND_HA,2009,2390.000037,1.301
NGA,RICE,THND_TONNE,2009,2041.554,1.301
NGA,SOYBEAN,THND_HA,2009,650.0,1.301
NGA,SOYBEAN,TONNE_HA,2009,0.953846154,1.301
NGA,MAIZE,TONNE_HA,2009,2.075874805,1.301
NGA,MAIZE,THND_HA,2009,4315.000103,1.301
NGA,SOYBEAN,THND_TONNE,2009,620.0,1.301
NGA,MAIZE,THND_TONNE,2009,8957.4,1.301
NGA,RICE,TONNE_HA,2010,1.065961957,1.426
